pattern word1 word2 polysemy invCL
dAN04 schuldlos_A Schuldlosigkeit_N 1 0.156865969649
dAN04 schutzlos_A Schutzlosigkeit_N 1 0.148155807615
dAN04 schwerelos_A Schwerelosigkeit_N 1 0.428465355751
dAN04 seelenlos_A Seelenlosigkeit_N 1 0.1450335308
dAN04 selbstgerecht_A Selbstgerechtigkeit_N 1 0.373904696521
dAN04 selbstlos_A Selbstlosigkeit_N 1 0.248881935684
dAN04 seßhaft_A Seßhaftigkeit_N 0 0.248084665621
dAN04 sieglos_A Sieglosigkeit_N 1 0.0694738548537
dAN04 sinnlos_A Sinnlosigkeit_N 2 0.23858215599
dAN04 sittenlos_A Sittenlosigkeit_N 1 0.333666853
dAN04 skrupellos_A Skrupellosigkeit_N 1 0.209839532532
dAN04 sorglos_A Sorglosigkeit_N 1 0.293831904552
dAN04 spannungslos_A Spannungslosigkeit_N 1 0.0932505939314
dAN04 sprachlos_A Sprachlosigkeit_N 1 0.335362438316
dAN04 spröd_A Sprödigkeit_N 1 0.277418912886
dAN04 sprunghaft_A Sprunghaftigkeit_N 1 0.105558307066
dAN04 staatenlos_A Staatenlosigkeit_N 1 0.215885269203
dAN04 standfest_A Standfestigkeit_N 2 0.434152372224
dAN04 standhaft_A Standhaftigkeit_N 1 0.262717755077
dAN04 steif_A Steifigkeit_N 4 0.118318862365
dAN04 stet_A Stetigkeit_N 1 0.173008240022
dAN04 stillos_A Stillosigkeit_N 1 0.223386556661
dAN04 stimmlos_A Stimmlosigkeit_N 2 0.0518741570425
dAN04 straflos_A Straflosigkeit_N 1 0.411516030202
dAN04 strukturlos_A Strukturlosigkeit_N 0 0.175230108877
dAN04 stümperhaft_A Stümperhaftigkeit_N 1 0.0648775953007
dAN04 subjektlos_A Subjektlosigkeit_N 0 0.117212925705
dAN04 substanzlos_A Substanzlosigkeit_N 1 0.177757413029
dAN04 süß_A Süßigkeit_N 2 0.27707446909
dAN04 tadellos_A Tadellosigkeit_N 1 0.0668348661384
dAN04 taktlos_A Taktlosigkeit_N 1 0.239553121829
dAN04 tarifgerecht_A Tarifgerechtigkeit_N 0 0.103888889202
dAN04 tatenlos_A Tatenlosigkeit_N 1 0.134543257368
dAN04 teilnahmslos_A Teilnahmslosigkeit_N 1 0.265034870248
dAN04 temperamentlos_A Temperamentlosigkeit_N 0 0.0
dAN04 theorielos_A Theorielosigkeit_N 0 0.261727509209
dAN04 torlos_A Torlosigkeit_N 1 0.0970198512819
dAN04 traditionslos_A Traditionslosigkeit_N 0 0.170482695236
dAN04 treulos_A Treulosigkeit_N 1 0.251635980903
dAN04 triebhaft_A Triebhaftigkeit_N 1 0.305772263295
dAN04 trinkfest_A Trinkfestigkeit_N 1 0.174845030734
dAN04 trostlos_A Trostlosigkeit_N 2 0.263177251268
dAN04 tugendhaft_A Tugendhaftigkeit_N 1 0.251996274896
dAN04 uferlos_A Uferlosigkeit_N 1 0.100160590508
dAN04 umweltgerecht_A Umweltgerechtigkeit_N 1 0.06203449826
dAN04 undicht_A Undichtigkeit_N 1 0.228115137864
dAN04 ungelenk_A Ungelenkigkeit_N 1 0.0818333406265
dAN04 ungenau_A Ungenauigkeit_N 1 0.341889414693
dAN04 ungerecht_A Ungerechtigkeit_N 2 0.446886307272
dAN04 unstet_A Unstetigkeit_N 1 0.175262355485
dAN04 unterschiedslos_A Unterschiedslosigkeit_N 1 0.115215906506
dAN04 utopielos_A Utopielosigkeit_N 0 0.0
dAN04 verantwortungslos_A Verantwortungslosigkeit_N 1 0.288240989442
dAN04 vermögenslos_A Vermögenslosigkeit_N 0 0.446394329493
dAN04 vernunftlos_A Vernunftlosigkeit_N 0 0.173889663421
dAN04 verständnislos_A Verständnislosigkeit_N 1 0.211778709015
dAN04 voraussetzungslos_A Voraussetzungslosigkeit_N 1 0.127555898599
dAN04 vorurteilslos_A Vorurteilslosigkeit_N 1 0.168495990752
dAN04 waffenlos_A Waffenlosigkeit_N 1 0.044225774566
dAN04 wahllos_A Wahllosigkeit_N 1 0.0660671068946
dAN04 wahrhaft_A Wahrhaftigkeit_N 1 0.336094913107
dAN04 waidgerecht_A Waidgerechtigkeit_N 0 0.173031676084
dAN04 wehrhaft_A Wehrhaftigkeit_N 2 0.221673756488
dAN04 wehrlos_A Wehrlosigkeit_N 1 0.170399437054
dAN04 wert_A Wertigkeit_N 1 0.111573394761
dAN04 wertlos_A Wertlosigkeit_N 1 0.194361648669
dAN04 wesenlos_A Wesenlosigkeit_N 0 0.185718599489
dAN04 wetterfest_A Wetterfestigkeit_N 1 0.105757644556
dAN04 widerspruchslos_A Widerspruchslosigkeit_N 0 0.0744255555951
dAN04 willenlos_A Willenlosigkeit_N 1 0.119844808761
dAN04 wirkungslos_A Wirkungslosigkeit_N 1 0.21726604405
dAN04 witzlos_A Witzlosigkeit_N 1 0.05491325243
dAN04 wohnungslos_A Wohnungslosigkeit_N 1 0.367293221589
dAN04 wortlos_A Wortlosigkeit_N 1 0.100100107355
dAN04 wunschlos_A Wunschlosigkeit_N 1 0.15872018836
dAN04 würdelos_A Würdelosigkeit_N 2 0.216460551172
dAN04 wurscht_A Wurschtigkeit_N 0 0.0731460323524
dAN04 wurzellos_A Wurzellosigkeit_N 1 0.200403996036
dAN04 zaghaft_A Zaghaftigkeit_N 1 0.106778442528
dAN04 zäh_A Zähigkeit_N 2 0.175318483373
dAN04 zahnlos_A Zahnlosigkeit_N 1 0.110485970858
dAN04 zeitlos_A Zeitlosigkeit_N 2 0.224053650996
dAN04 zielgenau_A Zielgenauigkeit_N 1 0.274895972402
dAN04 ziellos_A Ziellosigkeit_N 1 0.16468592151
dAN04 zügellos_A Zügellosigkeit_N 2 0.273297217765
dAN04 zukunftslos_A Zukunftslosigkeit_N 0 0.159477779605
dAN04 zusammenhanglos_A Zusammenhanglosigkeit_N 1 0.148815857414
dAN04 zwanglos_A Zwanglosigkeit_N 2 0.106050436114
dAN04 zwecklos_A Zwecklosigkeit_N 1 0.140511084719
dAN09 absolut_A Absolutismus_N 3 0.0914094261074
dAN09 aktiv_A Aktivismus_N 2 0.0561232085835
dAN09 alkoholisch_A Alkoholismus_N 1 0.151645868332
dAN09 alpin_A Alpinismus_N 1 0.112649648104
dAN09 amerikanisch_A Amerikanismus_N 1 0.0420645589886
dAN09 amoralisch_A Amoralismus_N 1 0.117791918032
dAN09 anarchisch_A Anarchismus_N 1 0.372540907897
dAN09 anthropomorph_A Anthropomorphismus_N 1 0.218449002687
dAN09 antihuman_A Antihumanismus_N 0 0.0965017053191
dAN09 antiintellektuell_A Antiintellektualismus_N 0 0.0
dAN09 antiklerikal_A Antiklerikalismus_N 1 0.233870905182
dAN09 antikolonial_A Antikolonialismus_N 0 0.124329973345
dAN09 antiliberal_A Antiliberalismus_N 0 0.204204366412
dAN09 antimodern_A Antimodernismus_N 0 0.275092180227
dAN09 antinational_A Antinationalismus_N 0 0.203528986464
dAN09 antiparlamentarisch_A Antiparlamentarismus_N 0 0.174217271195
dAN09 antisemitisch_A Antisemitismus_N 1 0.48817936921
dAN09 antisozial_A Antisozialismus_N 1 0.0829587083353
dAN09 antitotalitär_A Antitotalitarismus_N 0 0.151895649373
dAN09 archaisch_A Archaismus_N 1 0.10084602544
dAN09 ästhetisch_A Ästhetizismus_N 2 0.0728389292443
dAN09 automatisch_A Automatismus_N 1 0.101738531124
dAN09 bürokratisch_A Bürokratismus_N 1 0.122456598363
dAN09 byzantinisch_A Byzantinismus_N 1 0.0495112420002
dAN09 dilettantisch_A Dilettantismus_N 1 0.293481016005
dAN09 dual_A Dualismus_N 1 0.126892135741
dAN09 eklektisch_A Eklektizismus_N 1 0.338433986173
dAN09 elektromagnetisch_A Elektromagnetismus_N 1 0.0670930991426
dAN09 empirisch_A Empirismus_N 1 0.0813891647616
dAN09 existential_A Existentialismus_N 1 0.400602558509
dAN09 extrem_A Extremismus_N 1 0.136195912824
dAN09 fanatisch_A Fanatismus_N 1 0.414935567786
dAN09 fatal_A Fatalismus_N 1 0.144537326544
dAN09 feudal_A Feudalismus_N 1 0.342096791513
dAN09 fiskalisch_A Fiskalismus_N 1 0.0377746079562
dAN09 föderal_A Föderalismus_N 1 0.384105917751
dAN09 formal_A Formalismus_N 1 0.127217527607
dAN09 fundamental_A Fundamentalismus_N 1 0.270324428675
dAN09 heroisch_A Heroismus_N 1 0.210165116506
dAN09 historisch_A Historismus_N 2 0.0551918278295
dAN09 human_A Humanismus_N 2 0.31163563933
dAN09 ideal_A Idealismus_N 1 0.143070359808
dAN09 idiotisch_A Idiotismus_N 1 0.0964459472989
dAN09 imperial_A Imperialismus_N 1 0.508357811333
dAN09 intellektuell_A Intellektualismus_N 1 0.0748158778186
dAN09 international_A Internationalismus_N 1 0.0431535166037
dAN09 irrational_A Irrationalismus_N 1 0.208719114398
dAN09 kannibalisch_A Kannibalismus_N 2 0.42128411811
dAN09 kapital_A Kapitalismus_N 1 0.367231930038
dAN09 katholisch_A Katholizismus_N 1 0.0999688633658
dAN09 klassisch_A Klassizismus_N 1 0.105658587052
dAN09 klerikal_A Klerikalismus_N 1 0.201160764957
dAN09 kolonial_A Kolonialismus_N 1 0.404696321837
dAN09 konform_A Konformismus_N 1 0.205908646884
dAN09 konfuzianisch_A Konfuzianismus_N 0 0.464054068656
dAN09 konstruktiv_A Konstruktivismus_N 1 0.145833742674
dAN09 kubisch_A Kubismus_N 1 0.29166259852
dAN09 liberal_A Liberalismus_N 2 0.252016572521
dAN09 linksradikal_A Linksradikalismus_N 1 0.141198067254
dAN09 lokalpatriotisch_A Lokalpatriotismus_N 0 0.221353194646
dAN09 magnetisch_A Magnetismus_N 1 0.181087163243
dAN09 marktliberal_A Marktliberalismus_N 0 0.197164899027
dAN09 marktradikal_A Marktradikalismus_N 0 0.379319578766
dAN09 material_A Materialismus_N 1 0.423378785226
dAN09 materiell_A Materialismus_N 2 0.127656012886
dAN09 mechanisch_A Mechanismus_N 1 0.366376498736
dAN09 merkantil_A Merkantilismus_N 1 0.283583141051
dAN09 modern_A Modernismus_N 1 0.0449901537443
dAN09 mongolisch_A Mongolismus_N 1 0.0926652883602
dAN09 moralisch_A Moralismus_N 1 0.0491898870333
dAN09 mystisch_A Mystizismus_N 2 0.163966451421
dAN09 national_A Nationalismus_N 1 0.137479667318
dAN09 nationalliberal_A Nationalliberalismus_N 1 0.124559955388
dAN09 naturell_A Naturalismus_N 0 0.3815122824
dAN09 nominal_A Nominalismus_N 1 0.0601769604094
dAN09 objektiv_A Objektivismus_N 1 0.0500181921835
dAN09 okkult_A Okkultismus_N 1 0.322611401777
dAN09 ökologisch_A Ökologismus_N 1 0.0182035781612
dAN09 opportun_A Opportunismus_N 1 0.412680708252
dAN09 organisch_A Organismus_N 2 0.411551372872
dAN09 parallel_A Parallelismus_N 2 0.0614209413344
dAN09 parlamentarisch_A Parlamentarismus_N 1 0.130589860661
dAN09 partikular_A Partikularismus_N 1 0.216463121878
dAN09 partikulär_A Partikularismus_N 1 0.262839658453
dAN09 patriotisch_A Patriotismus_N 1 0.367365603581
dAN09 pazifisch_A Pazifismus_N 1 0.161505325598
dAN09 platonisch_A Platonismus_N 1 0.184726886021
dAN09 plural_A Pluralismus_N 1 0.531014471365
dAN09 positiv_A Positivismus_N 1 0.0449175750695
dAN09 postkolonial_A Postkolonialismus_N 1 0.201602866584
dAN09 postmodern_A Postmodernismus_N 1 0.134715554054
dAN09 pragmatisch_A Pragmatismus_N 1 0.25841677107
dAN09 proamerikanisch_A Proamerikanismus_N 0 0.0843215780525
dAN09 professionell_A Professionalismus_N 1 0.047371515828
dAN09 protestantisch_A Protestantismus_N 1 0.256404085595
dAN09 provinziell_A Provinzialismus_N 1 0.241817318711
dAN09 pur_A Purismus_N 2 0.0685094023709
dAN09 puritanisch_A Puritanismus_N 1 0.280198832344
dAN09 radikal_A Radikalismus_N 1 0.105699489473
dAN09 rassisch_A Rassismus_N 1 0.448193282407
dAN09 rational_A Rationalismus_N 2 0.200107632904
dAN09 real_A Realismus_N 1 0.168330028148
dAN09 rechtextrem_A Rechtextremismus_N 0 0.251850783927
dAN09 rechtsradikal_A Rechtsradikalismus_N 1 0.281274140821
dAN09 reell_A Realismus_N 1 0.290316352425
dAN09 regional_A Regionalismus_N 1 0.0458631639446
dAN09 relativ_A Relativismus_N 1 0.0565539898638
dAN09 republikanisch_A Republikanismus_N 1 0.122395722057
dAN09 rheumatisch_A Rheumatismus_N 1 0.15072860094
dAN09 sensuell_A Sensualismus_N 0 0.118436095379
dAN09 separat_A Separatismus_N 1 0.0912786090464
dAN09 skeptisch_A Skeptizismus_N 1 0.142939177746
dAN09 sozial_A Sozialismus_N 2 0.126919489036
dAN09 sozialliberal_A Sozialliberalismus_N 1 0.0687148289859
dAN09 spiritual_A Spiritualismus_N 0 0.238053758083
dAN09 stoisch_A Stoizismus_N 1 0.146156394212
dAN09 struktural_A Strukturalismus_N 1 0.465670428673
dAN09 subjektiv_A Subjektivismus_N 1 0.0719312188794
dAN09 surreal_A Surrealismus_N 1 0.337389363938
dAN09 symbolisch_A Symbolismus_N 1 0.121734610235
dAN09 synchron_A Synchronismus_N 1 0.0536270954542
dAN09 synchronisch_A Synchronismus_N 0 0.0
dAN09 technisch_A Technizismus_N 1 0.0079625484026
dAN09 totalitär_A Totalitarismus_N 1 0.221536458797
dAN09 traditional_A Traditionalismus_N 0 0.318268296353
dAN09 unitarisch_A Unitarismus_N 1 0.270612616003
dAN09 universal_A Universalismus_N 1 0.215594829992
dAN09 utopisch_A Utopismus_N 1 0.123934331511
dAN09 vegetarisch_A Vegetarismus_N 1 0.149175021919
dAN09 verfassungspatriotisch_A Verfassungspatriotismus_N 0 0.275794218661
dAN09 vulkanisch_A Vulkanismus_N 1 0.248213207635
dAN09 werteplural_A Wertepluralismus_N 0 0.584928361314
dAN09 wirtschaftsliberal_A Wirtschaftsliberalismus_N 1 0.318232260934
dAN09 zentral_A Zentralismus_N 2 0.0654557895973
dAN09 zweckrational_A Zweckrationalismus_N 0 0.112208712304
dAN09 zynisch_A Zynismus_N 1 0.353733633791
dAN10 abstinent_A Abstinenz_N 1 0.502331644737
dAN10 ambivalent_A Ambivalenz_N 1 0.409177521457
dAN10 ambulant_A Ambulanz_N 1 0.141651077044
dAN10 äquivalent_A Äquivalenz_N 1 0.426489222172
dAN10 arrogant_A Arroganz_N 1 0.413575567864
dAN10 brillant_A Brillanz_N 1 0.275370412005
dAN10 brisant_A Brisanz_N 1 0.419176810437
dAN10 dekadent_A Dekadenz_N 1 0.448676380149
dAN10 dezent_A Dezenz_N 1 0.0826738282348
dAN10 different_A Differenz_N 1 0.652880744061
dAN10 dissonant_A Dissonanz_N 1 0.505678863648
dAN10 divergent_A Divergenz_N 1 0.509492398376
dAN10 dominant_A Dominanz_N 2 0.467685477941
dAN10 effizient_A Effizienz_N 3 0.332693213215
dAN10 elegant_A Eleganz_N 1 0.329067084203
dAN10 eloquent_A Eloquenz_N 1 0.289704123866
dAN10 eminent_A Eminenz_N 1 0.170855453109
dAN10 energieeffizient_A Energieeffizienz_N 1 0.537458229132
dAN10 evident_A Evidenz_N 1 0.426955407891
dAN10 existent_A Existenz_N 1 0.682264274063
dAN10 extravagant_A Extravaganz_N 1 0.28707953911
dAN10 exzellent_A Exzellenz_N 1 0.271326304682
dAN10 fachkompetent_A Fachkompetenz_N 1 0.517127803595
dAN10 fehlertolerant_A Fehlertoleranz_N 0 0.473284229766
dAN10 haushaltsrelevant_A Haushaltsrelevanz_N 0 0.206397053616
dAN10 herbizidresistent_A Herbizidresistenz_N 0 0.400249622634
dAN10 hochfrequent_A Hochfrequenz_N 1 0.167804148996
dAN10 hochpotent_A Hochpotenz_N 0 0.310343423162
dAN10 ignorant_A Ignoranz_N 1 0.529347262009
dAN10 immanent_A Immanenz_N 1 0.203107016423
dAN10 impertinent_A Impertinenz_N 1 0.183911629286
dAN10 impotent_A Impotenz_N 1 0.496528856733
dAN10 indifferent_A Indifferenz_N 1 0.391052746528
dAN10 indolent_A Indolenz_N 0 0.214477089022
dAN10 ineffizient_A Ineffizienz_N 2 0.325634869901
dAN10 inexistent_A Inexistenz_N 1 0.163925871521
dAN10 inkohärent_A Inkohärenz_N 1 0.26609629117
dAN10 inkompetent_A Inkompetenz_N 1 0.410628578668
dAN10 inkongruent_A Inkongruenz_N 0 0.275205135274
dAN10 inkonsequent_A Inkonsequenz_N 1 0.335306430119
dAN10 inkonsistent_A Inkonsistenz_N 1 0.397965980882
dAN10 insistent_A Insistenz_N 0 0.211697688193
dAN10 insolvent_A Insolvenz_N 1 0.726665003842
dAN10 instant_A Instanz_N 0 0.324272794385
dAN10 intelligent_A Intelligenz_N 1 0.406260220626
dAN10 intolerant_A Intoleranz_N 1 0.55839370853
dAN10 intransigent_A Intransigenz_N 0 0.199738476123
dAN10 irrelevant_A Irrelevanz_N 1 0.162851940191
dAN10 klimarelevant_A Klimarelevanz_N 0 0.122354408742
dAN10 kohärent_A Kohärenz_N 1 0.418278531241
dAN10 kompetent_A Kompetenz_N 1 0.465334613001
dAN10 kongruent_A Kongruenz_N 1 0.412221910555
dAN10 konsequent_A Konsequenz_N 1 0.382568062969
dAN10 konsistent_A Konsistenz_N 1 0.395442087581
dAN10 konvergent_A Konvergenz_N 1 0.492211435554
dAN10 korpulent_A Korpulenz_N 1 0.156211309128
dAN10 krankheitsresistent_A Krankheitsresistenz_N 0 0.36188373553
dAN10 nichtexistent_A Nichtexistenz_N 0 0.317848985353
dAN10 omnipotent_A Omnipotenz_N 1 0.309717264719
dAN10 penetrant_A Penetranz_N 1 0.21433514986
dAN10 permanent_A Permanenz_N 1 0.141818053707
dAN10 persistent_A Persistenz_N 1 0.299468532742
dAN10 potent_A Potenz_N 2 0.476111378729
dAN10 prägnant_A Prägnanz_N 1 0.2123136315
dAN10 präsent_A Präsenz_N 1 0.5628961763
dAN10 praxisrelevant_A Praxisrelevanz_N 0 0.324992735119
dAN10 prominent_A Prominenz_N 2 0.193441874207
dAN10 rasant_A Rasanz_N 1 0.0855647508434
dAN10 redundant_A Redundanz_N 1 0.434691612773
dAN10 relevant_A Relevanz_N 1 0.289810675052
dAN10 renitent_A Renitenz_N 1 0.200034988759
dAN10 resistent_A Resistenz_N 1 0.433905791999
dAN10 sachkompetent_A Sachkompetenz_N 0 0.420964160964
dAN10 solvent_A Solvenz_N 0 0.275285790259
dAN10 stringent_A Stringenz_N 1 0.326752806578
dAN10 tolerant_A Toleranz_N 1 0.615307388835
dAN10 transparent_A Transparenz_N 1 0.453819842995
dAN10 transzendent_A Transzendenz_N 1 0.473407559911
dAN10 turbulent_A Turbulenz_N 1 0.342018214774
dAN10 umweltrelevant_A Umweltrelevanz_N 0 0.166569904678
dAN10 vakant_A Vakanz_N 1 0.296641634238
dAN10 vehement_A Vehemenz_N 1 0.186275058024
dAN10 virulent_A Virulenz_N 1 0.248721001245
dAN11 analog_A Analogie_N 2 0.243089260103
dAN11 anarchisch_A Anarchie_N 1 0.536097788129
dAN11 anatomisch_A Anatomie_N 1 0.442896366184
dAN11 androgyn_A Androgynie_N 1 0.180899196796
dAN11 anglophil_A Anglophilie_N 0 0.0777951685297
dAN11 anomal_A Anomalie_N 1 0.522654725884
dAN11 anthropologisch_A Anthropologie_N 1 0.497674439412
dAN11 anthroposophisch_A Anthroposophie_N 1 0.349066799318
dAN11 antipsychiatrisch_A Antipsychiatrie_N 0 0.360031295018
dAN11 archäologisch_A Archäologie_N 1 0.325635127095
dAN11 aristokratisch_A Aristokratie_N 1 0.421383375324
dAN11 astrologisch_A Astrologie_N 1 0.51798699388
dAN11 astronomisch_A Astronomie_N 2 0.368164115525
dAN11 autobiographisch_A Autobiographie_N 1 0.378259111623
dAN11 autokratisch_A Autokratie_N 2 0.261584774532
dAN11 autonom_A Autonomie_N 1 0.412514836176
dAN11 basisdemokratisch_A Basisdemokratie_N 1 0.309447170404
dAN11 baubiologisch_A Baubiologie_N 0 0.295758209797
dAN11 befreiungstheologisch_A Befreiungstheologie_N 0 0.542628188992
dAN11 bibliographisch_A Bibliographie_N 1 0.511790768319
dAN11 biographisch_A Biographie_N 1 0.518452848191
dAN11 biologisch_A Biologie_N 1 0.217284518952
dAN11 biotechnologisch_A Biotechnologie_N 1 0.565444315787
dAN11 bourgeois_A Bourgeoisie_N 1 0.614146221135
dAN11 bürokratisch_A Bürokratie_N 1 0.417038216044
dAN11 chirurgisch_A Chirurgie_N 1 0.384679478674
dAN11 choreographisch_A Choreographie_N 1 0.532154846692
dAN11 christdemokratisch_A Christdemokratie_N 1 0.157139080271
dAN11 demagogisch_A Demagogie_N 1 0.429352429115
dAN11 demokratisch_A Demokratie_N 1 0.408316932011
dAN11 diakonisch_A Diakonie_N 1 0.374438101875
dAN11 diplomatisch_A Diplomatie_N 1 0.231915310295
dAN11 dramaturgisch_A Dramaturgie_N 1 0.535506070443
dAN11 entwicklungspsychologisch_A Entwicklungspsychologie_N 1 0.411000118389
dAN11 ethnographisch_A Ethnographie_N 1 0.366095407674
dAN11 eucharistisch_A Eucharistie_N 1 0.643906421326
dAN11 fäkal_A Fäkalie_N 0 0.521094715075
dAN11 fischereibiologisch_A Fischereibiologie_N 0 0.0
dAN11 formaldemokratisch_A Formaldemokratie_N 0 0.0
dAN11 fotografisch_A Fotografie_N 1 0.624917550922
dAN11 fotographisch_A Fotographie_N 0 0.469811652136
dAN11 frank_A Frankie_N 1 0.231052185602
dAN11 frankophil_A Frankophilie_N 0 0.103042854664
dAN11 gastronomisch_A Gastronomie_N 1 0.527431991886
dAN11 gefäßchirurgisch_A Gefäßchirurgie_N 0 0.484470216637
dAN11 gentechnologisch_A Gentechnologie_N 0 0.509020877629
dAN11 geographisch_A Geographie_N 1 0.298615602647
dAN11 geologisch_A Geologie_N 1 0.330669024152
dAN11 geschichtsphilosophisch_A Geschichtsphilosophie_N 1 0.419826295425
dAN11 harmonisch_A Harmonie_N 3 0.469703809177
dAN11 herb_A Herbie_N 1 0.0929220003452
dAN11 herzchirurgisch_A Herzchirurgie_N 0 0.489777101876
dAN11 historisch_A Historie_N 2 0.0900115156061
dAN11 homophon_A Homophonie_N 1 0.167600147902
dAN11 ideologisch_A Ideologie_N 1 0.47500323339
dAN11 immobil_A Immobilie_N 1 0.44520853896
dAN11 infam_A Infamie_N 1 0.240056325814
dAN11 ironisch_A Ironie_N 1 0.462430262329
dAN11 italisch_A Italie_N 1 0.091501759167
dAN11 kalligraphisch_A Kalligraphie_N 1 0.519561584168
dAN11 kartographisch_A Kartographie_N 1 0.359230719269
dAN11 kategorisch_A Kategorie_N 1 0.322815766815
dAN11 kieferorthopädisch_A Kieferorthopädie_N 0 0.250116209212
dAN11 kinderchirurgisch_A Kinderchirurgie_N 0 0.652288571559
dAN11 kinderkardiologisch_A Kinderkardiologie_N 0 0.521343298684
dAN11 kinderpsychologisch_A Kinderpsychologie_N 1 0.279470501981
dAN11 kommissarisch_A Kommissarie_N 1 0.0793131975079
dAN11 kriegsstrategisch_A Kriegsstrategie_N 0 0.317482206318
dAN11 kriminologisch_A Kriminologie_N 1 0.388624136402
dAN11 kultursoziologisch_A Kultursoziologie_N 0 0.395223537427
dAN11 landschaftsökologisch_A Landschaftsökologie_N 0 0.370374170304
dAN11 lebensphilosophisch_A Lebensphilosophie_N 1 0.496402761364
dAN11 machtstrategisch_A Machtstrategie_N 0 0.198492821787
dAN11 magisch_A Magie_N 2 0.358152828184
dAN11 manisch_A Manie_N 1 0.451623922484
dAN11 marktstrategisch_A Marktstrategie_N 0 0.324376994028
dAN11 meeresbiologisch_A Meeresbiologie_N 0 0.416056221333
dAN11 melodisch_A Melodie_N 1 0.686332630479
dAN11 meteorologisch_A Meteorologie_N 1 0.374599984598
dAN11 mikrobiologisch_A Mikrobiologie_N 1 0.326784007661
dAN11 militärstrategisch_A Militärstrategie_N 1 0.342935581323
dAN11 monogam_A Monogamie_N 1 0.368837505166
dAN11 monoman_A Monomanie_N 0 0.19884846252
dAN11 monomanisch_A Monomanie_N 0 0.189522971797
dAN11 monoton_A Monotonie_N 1 0.303632748621
dAN11 moralphilosophisch_A Moralphilosophie_N 1 0.463514714766
dAN11 nationaldemokratisch_A Nationaldemokratie_N 1 0.0682066802739
dAN11 nationalökonomisch_A Nationalökonomie_N 1 0.4850427253
dAN11 naturphilosophisch_A Naturphilosophie_N 1 0.487352848976
dAN11 neurologisch_A Neurologie_N 1 0.439017696567
dAN11 nuklearstrategisch_A Nuklearstrategie_N 0 0.275149445832
dAN11 nymphoman_A Nymphomanie_N 0 0.317603693923
dAN11 ökologisch_A Ökologie_N 1 0.189234243075
dAN11 ökonomisch_A Ökonomie_N 2 0.261563121007
dAN11 oligarchisch_A Oligarchie_N 1 0.525533786221
dAN11 ontologisch_A Ontologie_N 1 0.359832223786
dAN11 orthodox_A Orthodoxie_N 2 0.198561743252
dAN11 orthopädisch_A Orthopädie_N 1 0.36261028969
dAN11 paradox_A Paradoxie_N 1 0.273279048487
dAN11 parapsychologisch_A Parapsychologie_N 1 0.436233630796
dAN11 parteistrategisch_A Parteistrategie_N 0 0.0
dAN11 pathologisch_A Pathologie_N 2 0.36563494696
dAN11 peripher_A Peripherie_N 1 0.343462428588
dAN11 pharmakologisch_A Pharmakologie_N 1 0.411169974926
dAN11 philanthropisch_A Philanthropie_N 1 0.260269492904
dAN11 philologisch_A Philologie_N 1 0.498090372501
dAN11 philosophisch_A Philosophie_N 1 0.521258347824
dAN11 photographisch_A Photographie_N 1 0.476593039994
dAN11 polygam_A Polygamie_N 1 0.435967080151
dAN11 polymorph_A Polymorphie_N 1 0.197728268539
dAN11 polyphon_A Polyphonie_N 1 0.371022778939
dAN11 prophetisch_A Prophetie_N 1 0.283313569782
dAN11 pseudodemokratisch_A Pseudodemokratie_N 0 0.17127558401
dAN11 pseudophilosophisch_A Pseudophilosophie_N 0 0.166150176256
dAN11 psychologisch_A Psychologie_N 1 0.389631068108
dAN11 psychopathisch_A Psychopathie_N 1 0.111533232689
dAN11 radiologisch_A Radiologie_N 1 0.450701176977
dAN11 rassenideologisch_A Rassenideologie_N 0 0.339320577045
dAN11 rechtsphilosophisch_A Rechtsphilosophie_N 1 0.436201057453
dAN11 rhapsodisch_A Rhapsodie_N 0 0.310259142068
dAN11 scheindemokratisch_A Scheindemokratie_N 0 0.302231668796
dAN11 schizophren_A Schizophrenie_N 1 0.568695820459
dAN11 schönheitschirurgisch_A Schönheitschirurgie_N 0 0.29464909961
dAN11 schulpsychologisch_A Schulpsychologie_N 1 0.250965753061
dAN11 seismologisch_A Seismologie_N 0 0.324796989156
dAN11 solar_A Solarie_N 1 0.164534084878
dAN11 sozialdemokratisch_A Sozialdemokratie_N 1 0.315267398032
dAN11 sozialökonomisch_A Sozialökonomie_N 1 0.199175848378
dAN11 sozialphilosophisch_A Sozialphilosophie_N 1 0.378613511734
dAN11 sozialpsychologisch_A Sozialpsychologie_N 1 0.391943731673
dAN11 soziologisch_A Soziologie_N 1 0.445937769135
dAN11 sprachphilosophisch_A Sprachphilosophie_N 1 0.484617263846
dAN11 stenographisch_A Stenographie_N 0 0.0860329790338
dAN11 stereotyp_A Stereotypie_N 1 0.21077661869
dAN11 stereotypisch_A Stereotypie_N 1 0.361972444051
dAN11 strahlenbiologisch_A Strahlenbiologie_N 0 0.324632812469
dAN11 strategisch_A Strategie_N 1 0.438833679423
dAN11 symmetrisch_A Symmetrie_N 1 0.374426587717
dAN11 sympathisch_A Sympathie_N 1 0.332483325315
dAN11 technologisch_A Technologie_N 1 0.5591428582
dAN11 teilautonom_A Teilautonomie_N 0 0.225691470778
dAN11 telegrafisch_A Telegrafie_N 1 0.241293965352
dAN11 telegraphisch_A Telegraphie_N 1 0.224821198718
